0,1,2,3,4,5,6,7,8,9,10,11,12,13,label
272.88298281642125,-1475.477521449301,581.969340306064,-660.481722764092,-646.8561321904178,-374.3153929899667,212.43299620241592,21.294533445204653,-482.9468503889523,417.3951015140894,-87.93548331837286,166.94688890939787,355.6261343816398,-28.276694737226364,1
-1034.4900696950594,1234.320064523687,623.3334437845506,-588.318333733971,-57.977033502818145,325.2790281854737,-518.9646474685013,-56.16283480973621,-513.9084736701219,-236.4359368102492,-329.7147724892611,-64.42418787389248,10.865030215829968,188.07278626604557,7
-1542.9570828861245,145.72316199446786,41.95184119186014,455.57094542553256,-159.85591670023007,-39.23089486209604,-196.42418186617246,273.77601160982516,-46.019873773620574,-114.10782595291369,115.88979536585185,146.53617627976294,67.99033377521799,-203.7176320927809,7
1784.288208324644,821.8579793062664,-213.2453746589736,209.87290242160617,-274.63362478560106,389.48779130541703,1138.023396450171,69.52832608104801,-210.0350907705299,-226.1080550522843,-120.24819296499862,356.75440351631323,-229.5030246488524,-15.380187328204274,4
81.81701791349077,-481.57820049676866,-437.8397817541292,184.9138404476024,144.22796390582408,-329.1251491159855,-374.21569352180336,171.4261340284765,70.5160636317813,330.42766156951217,-69.9714116506668,-70.77630158032457,-21.901634522174817,52.38719450691315,2
771.1059881354598,308.87867261800386,-715.7221162041056,104.07775917966441,-146.07860325279384,-700.66452428251,-210.39112110354145,0.6709110346155214,346.9002808406187,-234.110214785365,-56.17111054899626,18.928623665644654,87.71317087095969,36.7134018370841,4
-1712.9449422934595,-129.52877914623372,-389.1062586889696,-38.374040554401304,22.118961737456843,121.81819541024173,-112.75624441950804,53.31581599293892,-32.46662924405729,-88.99247090371807,-62.39333809665493,-16.409938485131022,-9.495172568814631,142.70836584007827,5
497.82421453111226,-1569.8610158913493,400.62145547235906,-636.5687331457862,-552.3086337955458,-376.3074382697098,323.5368887301822,286.2971976327781,-516.256604134766,557.8010702737764,-31.45081090954366,462.58148034778173,132.83164281700377,117.8340852486177,1
-858.235177381699,-1312.6517422096517,-6.86840500523107,92.00739350623664,-474.6371044901419,-265.7072783617623,171.58844388052708,123.77181848267875,-152.62166064807542,51.05483761037459,-116.11230287715077,-135.4930067936383,136.83416087422228,-154.94424142206435,1
-674.3041167644069,-702.5921919779472,-134.63282716431598,264.2266674275583,148.1827859927184,-30.095031581076427,-217.49431990533702,126.04125808983976,207.365471224906,71.82400237576012,132.488795452907,67.6987957172923,-157.9716989232762,-56.07290307910732,2
-1401.1759415808672,233.60702688079053,151.12685476873935,-241.28832449391797,1.430747229444691,-20.427556495997568,-235.42303672954495,-87.8266355603959,-111.74248423731196,-124.91162676750426,106.52801102824056,-58.588855012615056,-154.29436281007438,61.269971018532274,9
460.30809217167695,1358.6262396263974,33.3101355942011,356.97562922272516,1128.8729249853616,-698.5567918491244,863.2102062183235,-53.702218072004605,-218.98054471664454,244.9965168553252,-226.49532925129654,63.74658209520376,-180.0164238738733,64.6084879141877,8
-943.1703152394092,-898.1827511012652,-510.63525842881324,559.8194258676443,-380.75525041099235,315.8204316034242,-59.43925131812246,40.391027964484145,-91.17949861811105,112.0148806966056,113.36380172161407,-246.59465734960153,-62.777185059082726,-49.42001100998455,0
2471.5653729229875,1252.6407112425152,408.89663761309924,348.26098628954674,-117.68608828642715,953.6709237900047,1162.5941877257758,-298.35898428260367,-314.30418053413393,365.24007506455075,45.98663552702779,-293.28338099756206,-193.0022638345353,-206.21142263999266,2
1456.1523486052945,80.88882915682836,-241.56683353320744,-53.89594543842611,60.97496424159553,-700.0847426956492,-487.2241673143563,3.30914012837174,120.86921252298492,217.80657920122718,-237.93261331584466,-47.38438230250579,151.67988432308522,101.10219037413137,2
-1106.5826948308206,-1051.6464154666976,-104.93285449676253,318.3599842237341,5.859346399757362,-97.61605401862693,48.50442256708468,48.1261738279849,45.821342701219244,-234.2483308887807,38.85185418947927,-53.41746448612104,64.2582826630144,-26.990139404959958,3
2216.765889592883,895.355729318253,-328.60403003335136,-285.87335470463665,-833.7684878600018,59.05588158253356,244.7380891084534,-358.45608783993765,-110.02137964113717,-499.0634278052685,395.53042314594353,277.9577383515397,181.1785110560022,6.1572932776906395,2
-338.8400980171347,1634.2727305457797,166.19709420398047,-192.34562021297816,156.62256278507584,-0.9005761493421174,610.4934488272968,988.0159641716324,-83.3662927740348,139.61261782706057,255.3657322811225,-117.08391700268993,-361.74095006580814,-469.5603057321629,8
-957.5758754883526,-1177.909212962116,-291.12469996497,147.07278519353838,-327.986305640761,-61.494523626934885,63.01883862879518,213.12063946746957,-87.51677300367469,120.9579675314316,-1.9754956794091325,81.28426718003962,-153.07677049791644,53.50087454134513,1
-272.994815937926,1776.6257243147202,1290.4163694810838,-164.09365633063197,-269.20764098793825,61.93352545850928,-536.7840444944791,282.43935053575973,-276.0870163477411,-326.23125975466195,119.88704733346538,-105.65775458502725,143.24351168020286,-25.52295560358527,9
1500.66463805669,-810.3798858542923,313.53476643498504,-33.97815105900386,137.4080675888424,894.392308991229,-36.840523634093934,-5.2888727929266866,133.19071365943879,-266.2589335161337,-42.11336530121218,337.51352016543296,51.44376374588434,116.23419254597546,0
2038.7347492076524,1054.9712687691679,120.6534462481053,460.5869781200297,84.26691146199965,548.3833737717863,1041.084467147955,-361.8719551909147,-266.64272649835306,13.104638035332668,51.142259849279554,-97.85267529417392,-192.85588681931137,135.06338731523638,6
-1925.3209214878657,-154.43387321266948,-495.40139282485956,184.8208910839708,61.89631703545807,58.846794581081625,-140.88360744589502,49.78358852497968,-248.040254284972,-125.1271040840729,-50.992696035158076,-30.2224979334976,-205.83026286886073,2.4829654443732374,5
-1147.8496429379165,-930.3497496471773,-50.692150185607616,493.37606999650006,282.34739685246393,-64.48822049783823,64.42384740776667,198.24850884137243,18.705107545466888,-127.12776410657926,160.9209519960675,-45.28301870052528,78.48698263943346,121.50547597705048,3
1952.6067172967062,347.2696255346712,-466.88102750477753,-258.38312846463776,-30.972255301085646,-437.56334873558865,-209.40023282582317,-15.068807956863418,279.9892610866542,-271.685167087197,-383.8925088023016,242.22173457773476,120.37062671080616,-2.6180584124547908,6
44.84438387506762,-1562.1352882669971,490.5146875475562,-346.1457002284682,-383.6644945681651,-487.42351836356636,371.1437329752846,162.75599770853907,-345.5884767380035,190.90682250118712,-199.64821524027732,-5.010432630067711,324.59327704570046,-117.8965781417755,1
-125.86517101510508,1401.4478906312897,-95.07973558261922,-803.6559593910878,100.13993424022179,401.3919551635345,291.9629029896207,668.1087565789107,31.43473041886695,28.41954132694354,-91.20407823224443,46.244261334492585,169.45646674744043,-18.553512366869167,8
-711.7003773288044,-681.893126550791,-263.71455524787945,486.679901251564,126.57463727163938,401.99775980805407,-176.03043039189453,141.5718242409443,-41.33771956730221,51.586479793280766,244.3989371518637,-16.33463577435513,22.400266792740574,-12.313754629557728,0
-83.91662483480039,-1400.7304650761778,367.8573129786294,-258.88775071287614,-372.7067761204744,-273.6145714396834,195.7412644826755,-3.2103557192891934,-137.4483605046403,40.88351949680488,-66.63469882746828,-98.81509434939163,45.92823919205501,-142.26152179395257,1
2335.3185145330094,952.7647406450363,-289.45140051542467,267.32777197111074,78.04453341421767,-84.77243422347634,319.84951430831825,-303.081991158949,-283.528457048677,-35.27487755168741,-217.93457004820806,-66.37508632624288,-105.43046604479436,62.87603438986106,4
-1533.6531144465878,188.88014335880305,-316.5810907583775,-738.5958685271715,379.01080861478033,65.0575904156561,154.06250415772362,-628.6947598570819,183.45393101824237,94.20865468129352,237.9124549433066,96.34911453796778,85.68604276700765,-159.1327347346034,7
1349.5172031131017,-369.6309614080076,-15.352044918334025,390.9641047475814,260.0464325835903,901.9965260478499,-283.28883379411064,-195.32183870374305,-55.74703826272753,182.96529330538084,126.57036051890672,-485.1169375929784,196.194630391156,-108.96129799613583,0
2041.1257180196465,864.9548882588815,-173.77395048533657,-89.09096976616355,-661.6277232790432,348.45561434859906,1020.2176096525362,-308.59258010838175,-305.7947329356709,-756.6961641309442,324.36280800093573,473.54767826664414,-53.157991449521255,-44.51933924315365,2
77.01341761373031,13.425539333960062,-396.7040898076463,146.15548200468425,-142.50232161483788,-13.87256713858559,264.0408378274589,56.53958109162922,-183.28122743244637,-172.48561574375043,-369.3011577258345,-121.53457041217514,-176.8623030100226,-169.98321289781353,6
-1592.0036455486402,159.1693796180946,-152.03162678021675,-657.813364557766,161.36741025757783,187.95285685731403,121.25158176651077,-585.3095612964191,316.93724836091485,194.0184370504945,42.46723143860801,123.84136386881019,162.79111551558574,-6.152240505151694,7
1994.6632320178935,1524.2654698553872,249.64980320685584,360.8243810385918,-6.664974389699708,381.9631098798302,858.5802434502464,-50.59559969346332,127.49258281567673,378.4408506599178,-114.15034964792626,-301.66767578695385,-93.90972797159739,32.237881577374836,8
1765.5777604496416,-487.2903753899153,234.5480887581363,418.232790311626,474.84389720106645,1277.103985338112,-285.958249288288,-52.95042891436782,-402.01211105198706,-56.698736333006565,-8.882356364715328,54.80402294641627,115.92025027735443,-187.63457229913968,0
-763.5024326795535,1506.9788969397014,1120.8346376017917,-10.371793622228772,-46.7460989484443,-251.2445918428844,-387.28781218154637,397.1474249062447,-370.7271391778005,-340.8579363302298,163.1387600683717,-113.28715460594947,-3.827510290060096,-94.32146998085855,9
-232.29187488149893,219.04352390278888,-99.04179359279901,415.7442079045251,384.51124268981755,-194.87903191717317,677.0825568267493,60.4451639434883,124.6992479635587,130.13830105570145,-206.85516570015744,-113.5838738029603,-150.3206999783894,215.69714389950857,8
1242.5406677274907,680.5244968317656,-432.24812368605734,-429.89167102620036,-64.12148441538454,-589.3714193763367,-653.3692969751489,115.80948621157465,291.78616827387543,212.72228140787254,390.6958737835878,-85.64011311270228,132.44735534302808,-30.671419959358246,4
-297.9114088606228,-1526.7688186580779,207.96162028367655,-310.3190404256143,-623.7553129903711,-406.6952039419303,350.7400131814343,170.44188485751982,-16.452187330782877,76.48887110851311,-88.95502825353697,-432.5569039429892,4.702285586316034,-12.966730517351435,1
57.748286442231766,-1418.6187715929204,164.79073486908007,-185.7329609277915,-334.18908281514473,-154.64801591561286,144.22531763479654,221.9146955889259,-392.4818236095981,293.08330818515924,-127.90720255429258,311.12805391095634,1.5071264533828739,-73.43000596188922,1
917.2143687405753,1591.9371683656439,25.04010125623781,-408.5798192639724,-236.28406746382416,459.3064018441412,516.3507652969628,802.0517132248528,446.6890906874674,218.07786179831797,302.41442547170976,-35.57915833822702,147.7381726215333,-273.1844759390227,8
956.4631792826526,321.3610960441311,-506.5769701146088,250.5964553729133,-60.493151759998774,-7.809833561059804,-193.52233836640676,-219.04339780134922,-61.32031603738811,0.28682615003858736,-288.4665319673299,-92.8390013388381,61.38143755057041,89.28949326554577,2
187.04262823765032,-1423.2268932363072,600.4854707233119,-634.3914410929727,-409.1163059418151,-428.71957629669475,299.0159295737427,79.11554326660846,-326.57281815474755,314.96326330619667,-52.77269594985046,196.990444548495,390.35149989710203,60.21374993057765,1
1641.7124230685713,-644.6606915428296,339.31367288101615,109.89940797036479,97.57287626614118,1113.3289271097167,-122.50758436825753,-71.003221002972,-77.28596070676157,-186.81556711198616,-160.0382744865992,194.13739835852348,218.03628172550953,42.02304124781098,0
-280.73684079580954,-1442.3545637001364,134.55585170051208,-79.71858424209876,-383.44272259511547,-298.2533654334087,218.76191982878356,183.8884897560356,-343.0391965827093,180.8023035846317,-159.04067302447953,171.10919335093152,213.32537551314616,-76.51683029441676,1
-580.3030178359224,-1402.4940459377303,13.774438827023548,30.509710543715528,-529.1437419175585,-212.84776167803594,164.56585999878388,70.42297952345841,-241.40799594267077,187.99852455027084,-147.92972850389634,-20.934076924630578,6.264099242212663,-125.54094943242009,1
787.6342904016991,-386.03502656374707,-246.74104244062454,-303.5949012459326,375.0898530574076,16.507169745401914,-551.0302079032077,213.18910886081153,129.69392448292558,86.72291818625581,-292.47872131697255,21.1403030866517,-355.77636998630527,-210.87499868516053,4
992.3614119931976,-1529.6314934930829,776.468101742442,-521.1620687630905,-97.8547517385995,-301.457331686308,213.11900081891974,-126.52585643922033,288.849344124839,-428.59495871138984,95.23371553149218,-198.90639205399253,-340.8994732508928,-209.42769944704517,3
-1524.6879745650338,347.3615705898922,-20.735663718284663,-429.9300644655382,182.9138698157102,-21.847120302363567,-24.251102384227565,-315.13188056699556,-157.09475177017566,-73.74768788688557,152.08804583443347,-7.185851704723925,7.486218962235378,-54.38227147743608,7
-753.2111112137871,1439.563735703343,1065.3550184326994,-170.59043815165475,-100.89658459061441,-75.17720132786565,-509.57481844777783,383.52852958048294,-328.8872182429313,-292.09744042668586,65.51844130511472,-147.07148492108752,37.72938596354266,23.12199975904804,9
-242.4625316097694,-846.8959738766109,-195.21694635030423,156.5706177527605,88.11279206168024,162.2962841673887,-268.0048130043999,58.796995865616125,194.86551041947877,-154.3124123202184,-241.2598181908746,141.9249279569196,-190.47614840175225,-250.28322891147639,3
718.9210410205062,-698.5785226812468,195.6846238465866,318.14300766433655,262.44519268725054,896.7647747910463,-74.34358783406587,14.944302889019463,14.45213200047402,-271.82853351073226,-44.390533130345325,176.29454460212278,180.49977163158474,80.29056395501873,0
1868.0719263847463,-464.19908372682426,111.38954412124708,-287.15220681099385,541.3696398666705,28.213505858235273,161.24320206466516,-105.2133367154859,22.591253189638074,-215.55760379784593,-198.38946977160762,108.51683819429003,-165.30817522654434,116.2029067327831,3
670.228628268002,598.6226729791437,-50.42047652899898,-72.54468546843835,488.0577867438357,214.20580509405596,-105.2009704720689,538.22127155958,590.2594129091931,330.8362918577943,128.48919327352914,32.99598204039958,572.5904144584131,240.52563918482818,6
-284.4544205201427,1237.9812603791743,1092.3262724804836,835.6806669989121,-234.94486515793358,-327.31264197587166,-244.34681217833554,13.142300642872982,174.1384275460595,76.12961733480374,276.71195202422695,268.2216263849574,234.8097035760322,-296.6718930430393,9
-1125.3729406925595,1050.2084712185942,527.2362957191292,-287.9176627651853,-176.43163556976629,169.58455244032243,-464.2676830413589,188.9059982413545,-404.96142722541634,-122.80541893266519,-269.2851766144073,-61.19094498151787,23.024123602566,186.47343099938362,9
-1675.6240491849123,42.89035289698229,-342.62083043123835,-533.8794661081936,267.45491589721564,75.58617802789492,161.56077055404742,-595.6572765398688,242.28360491084098,155.48310252404352,205.21771964115686,116.5816959362937,129.40744333572425,-217.99907340709984,7
493.36960605155775,-1009.6265312760784,169.6042818709445,11.407380196190745,137.17539283847958,257.39083457615396,-214.77098050658768,-22.755608763682094,-219.90238898301192,114.94386533911893,18.696475489697754,142.45840320068328,-243.27668857051702,-180.54841325889365,1
376.29667498256015,-1314.9947791901336,529.0761841813077,134.50058926673924,265.3180260551505,-293.29914336321434,168.12492879576766,168.81771005906603,-352.2163533862579,91.45423397720778,34.58866505824989,169.41523335586032,192.08176917868997,153.24776363166248,1
1959.3953012126478,780.9559544307745,-538.1781276611907,163.47307379716239,-24.322666260420213,-92.866833978294,321.5172472206802,-158.10644550625457,-170.12376850181718,-135.4232721748617,-18.393558491317748,-78.25773848067047,-161.3476381216342,-87.90959259370129,6
299.9512100189156,-1538.6461967638936,635.263404530821,-629.6286395007058,-518.6630448223262,-447.9523690297475,324.58579102123514,61.52152138016612,-430.4199860876887,298.2785080028832,-73.40185412365369,16.101769917635934,300.2297338985536,-75.1015271697943,1
-780.8607369309509,755.2102122692403,640.268766327866,453.5075981967102,-286.5467032418762,-168.0391496482468,-280.9503472707784,262.78183104928814,-9.614403695825816,-147.7822289011767,112.76109683304054,189.52517465983854,135.10726701922445,-165.38637856422218,9
-512.4724817939914,9.88438176025963,-968.9058912017672,314.0281066467104,-321.67048519609693,-92.06761155033253,-419.32745032595545,114.49245400007194,-83.62305004873986,183.1182948336687,69.12830839575727,-322.51995423912115,114.97904258330158,-243.58151833703252,2
-669.9601834267179,-821.6432785392323,-68.0462302983153,1407.0025081942997,968.2403096908295,-354.74427468669626,-104.31798332114295,524.2287541839778,-238.53756388630623,-3.1973129006429737,53.49799254432905,-63.100672725234574,189.07303213280807,65.44508053942108,8
-581.373965794054,-1386.8781321251158,203.52930309279506,-173.62909291278882,-456.72333407518755,-371.02929027223405,310.5118804261369,132.8073820543172,-6.637749437148233,52.877260160929296,-118.2974588612856,-326.3446495655449,140.04039386422062,-11.88002672867236,1
1311.7237539780483,1658.7082922409263,362.47434247992175,-64.58748328764226,406.5477575469486,-129.29479097169974,481.7568495897909,144.20041099825275,181.74074207285975,314.14424411156983,-288.8033831356411,137.05304582977038,-9.822736347038754,207.9156551200722,8
251.9178849067208,-1444.6926471991555,636.0258014757383,-442.4976731329106,-369.368203736849,-380.4406138641203,227.32707082243945,-7.203098856721873,-377.1211440063005,206.49559660097492,-109.73422592600039,130.8759972304721,330.37026181324694,-111.37996941678784,1
-726.2623733127919,634.4133448778036,-247.1041711797333,-273.4769711634656,-82.44679458707414,377.9823735240327,63.71536993480716,728.0406200508894,198.9329581055261,-45.305584051826635,-19.106748429464627,-50.026996977161815,119.94146965220668,180.03206979819953,8
-1022.929935110011,432.55784011882105,61.56925652748756,124.18581072819795,-223.58421964215256,63.58248203148008,-222.82000422214992,503.5302147870355,-51.010627727507355,80.63410111969789,98.96397705326545,204.02453898265153,-61.52258411855335,130.8091338641114,5
1261.6209008150677,-842.965291014302,431.99360589371406,222.95275005521074,442.0182692125579,669.5319339098506,-70.49485149500747,-67.73481685844942,-94.19610678732542,-109.0986407438294,335.64232700678843,159.50993223518762,7.844601764280907,179.96125300339466,0
-1608.7135706691563,278.3081933455732,-320.4248916810417,-802.2130557023069,382.16520150421604,142.51828817709438,274.6526672927146,-724.2969243692414,272.4066839530608,217.1231521189269,165.8583998591009,141.4621668470207,59.5054349801567,-221.2198743858384,7
56.61702484048427,-847.4370225137465,-15.597810013303786,185.04229023645138,-134.6503663882143,352.1504160491397,-109.3080322532111,47.118401371770624,152.3220149762748,-356.05978350531444,-286.9499046971107,383.05340077827145,145.76663091672174,32.20153763640857,6
2206.9597752435784,319.95666241309124,-207.13182101335403,-213.77617710585068,-290.8657673715555,-250.99987980976925,115.55804171226688,-296.5491860759822,152.44982717529487,-604.2727638275395,-448.88386879268694,459.61736238348067,77.8981231888911,91.06710302149955,2
-1795.5067901436453,-91.70915566842841,-269.22215070934067,-207.53815501229585,145.47491996735073,89.53076390510797,17.040949696661087,-333.1396963962175,101.05234888931024,-6.720392227518926,148.74569432058686,76.12267212225788,42.698242854100776,-95.46877316520448,7
532.548233919966,-438.4755187961189,-40.18653647720404,442.3342935801402,366.41445363825954,597.9580584550004,-13.091578837882393,224.88965894512592,92.50788641751446,75.57177709975684,-36.26865111546312,-50.19906313584353,392.615267064216,274.5360784895549,0
-1636.8428844982973,196.99628628814767,-166.91084666892291,-463.477750541019,186.79479460239315,109.44029866317801,31.33823028342728,-439.32303317138917,43.03015194490071,36.5554174455887,40.50520135939928,91.36636139670875,151.88760267094332,-84.86354938774366,7
-1664.1753126781389,196.09592556940999,-230.1633244459626,360.2770860770424,-34.87631245580833,-78.63065728185232,-232.66086000596204,396.9791175752977,-291.56816469947177,-207.84140867937592,34.99187814775996,-136.1112877769459,-46.61478733243734,-3.4707097324876037,5
666.2767527265726,-455.12971627160795,-127.4993222352051,12.839863387310178,611.276846032031,-449.03186521293156,-353.4107418212705,233.84979566238232,73.06362669763779,438.36656707964,128.9772628938145,-149.06893061147494,-16.60757114053167,269.321321698932,4
17.41135603187564,438.79457348680154,-279.9970701997935,288.205067961386,87.35568816586654,-266.01550348412786,324.4495645881996,289.5577350496398,192.89477970774175,11.089602638769644,-106.17026505930713,145.40987081211466,-204.60103969478175,-207.02234239577038,6
354.56940206729473,1305.863277710498,1396.4498315181534,698.8712543765884,-780.4134517760108,-22.623488361056605,-428.18692127783163,-321.6938672595027,45.25328457112922,83.46311350917367,34.40633498198025,-63.205664988935496,46.52174444573814,-211.87816553706045,9
-1047.5685284735528,-336.75473716900564,-834.8893475666328,424.7979748022677,-161.12723699581602,-12.319855153922578,-387.96156925088854,194.77970710074513,-42.822145332967104,260.8420814581633,155.7192596952351,-286.718113665627,-48.55149425497591,56.90200103731658,2
1626.441994621644,334.6530360692571,-468.44291765676024,-725.9959849385813,-867.9948048827057,-421.6577723739841,-776.3767901809857,-78.79669608225535,190.56397792425352,-6.386302478953579,147.74421188062553,-357.2472915597833,-63.35643460569463,7.2898348054137365,6
236.34523039367133,1614.9394858153469,192.0638426022071,-865.7459073801823,75.17833153163762,-31.66961378885961,129.61541883922172,726.4306183488845,41.46552351379657,-69.39909098194792,59.645914848838515,108.24618931194925,-92.27300807235243,-157.2318555488836,8
295.74629574486795,-16.066030845756586,-806.2421006491799,116.92187921310024,-74.44401651464624,-105.55479466225923,-329.53126931118805,58.001360793214744,164.28412836863666,24.520670754120946,-211.30308758339802,-47.70761316721118,19.96489468431796,-108.50022427206055,6
501.9016689534871,513.0932665540951,-366.7472030909926,667.5161713381251,-23.1589994828599,-155.77932581882388,314.8378745470444,-25.296114503121828,-20.507468876938688,-149.41009087946196,262.30046511572147,-4.616142731856058,-8.39977379548358,23.059746024777553,2
-804.173027993128,1045.560803018735,803.6062126855481,-139.0354263402324,-378.0675805846209,192.00318077965477,-476.4553305736742,131.93656234704034,-116.89899564553838,-154.55478084321933,-77.99646973348146,-50.63027035358799,78.06401703503472,118.78960930610121,9
1947.150029369019,593.7601033661994,-549.1009268913592,-583.5285154498939,-421.3786817183585,-612.5113608744487,-502.5592615007892,51.132026168526565,487.5218892984663,-130.17325874775483,173.3001831362674,257.7194758172911,185.7204492432548,20.23566077081049,2
-68.32750799900069,143.97890517457694,-140.72643000275448,418.94689613226205,1240.6101861438879,-757.4928639520089,177.01259915006892,45.691593805792024,-325.27448599639007,-209.56048767234813,168.68902269162103,-221.50382833631255,293.483828903689,27.62123651630737,8
-1742.6375921527176,-85.3509517290885,-588.0604718147057,-30.175658593848954,23.843817705329954,40.77358044215403,-40.36578145769941,55.438793090084175,-46.60587239700165,-4.93622423695673,-143.28638382214683,-29.35389571737651,-179.5054331077513,17.42744433829684,5
1685.086955550397,753.6247567346938,-516.1587970072214,-137.89737534654188,-519.5465644572473,-268.5807936826119,-47.227812334846305,-298.4453950584276,198.788235837723,-258.76019717542795,-17.05010539922969,247.96163932333886,69.03959954851797,133.4311804053802,2
-185.55240466842184,200.15121421523284,-689.0920023935817,301.5897678364534,-457.8146198321466,-326.46221893970096,-221.3352135584457,-0.567566020081318,-31.787574143062052,16.5616753614991,95.08142431612518,-66.29276118258086,22.30551409030764,70.43457507512105,4
1750.0685846784618,-228.85671892705005,-23.11742578565613,695.6783141465755,360.9801655598486,1186.6398999570388,-88.44123419588175,33.79374477956268,-63.52080552006553,80.70849349520843,-79.32330150179406,-394.62653971349016,23.159864508660323,-226.33360216315123,0
-34.36027062153228,-821.8510858918186,-118.93130599567594,323.04584729711416,-16.22606656101337,606.333452255778,-76.8549815732264,46.23245271883145,-46.076685256150185,-168.75128187575947,63.404175557429696,97.52171886670332,31.774365581095157,28.211287913492384,0
87.72801197669494,-998.1854593244212,613.6414469983447,-232.97038861481104,383.78117991001994,-178.10288707484682,39.62069459039879,157.6096219301549,554.4603176476729,-38.95511519780113,-198.45616894934673,202.72462073295395,131.26254472304484,37.932176594582614,3
1319.3561074450777,-487.60376625729623,211.19163562846026,322.956713311696,655.9477898401989,129.63596552021022,-524.1188077735363,-66.77107033634158,-346.28874277653404,390.6950829029875,331.60774443037036,2.180008731046673,-170.2490179618765,-170.56012042018372,6
32.66135500987503,-1319.1818693421546,433.44394284089213,-447.19817633648006,-319.16916091171623,-263.33454255823597,195.18924581229965,91.20088308046851,-401.24003777857973,353.64814618798243,47.61951700385574,416.69107809449804,264.43079789047914,110.86717961296556,1
-357.5747268365742,-462.13264209687975,-530.3024421058253,154.47917833686512,202.79651262179866,292.04093917108776,-23.614694785495438,110.42600700053873,98.13156513704439,-146.82656797687707,-236.33645912505378,208.98063191799866,-179.09659478735338,-68.63101242341784,3
-578.8066020949668,1038.0005704745686,-257.3839604989207,-886.6253621963557,185.9691989706265,192.45633046232956,299.9261767365502,536.4225193681847,83.79476596186925,72.16196239336834,-80.38570054010339,-90.36637846943388,-327.01296278283957,256.40742601447414,8
-1738.067175803967,-31.659837499687683,-268.79380219108776,-435.5338769338001,209.76883609116362,118.44935829836815,61.065831019892826,-565.8054163564079,218.61480075172125,166.80250756419522,175.89434424511097,169.5612738725185,147.92966327367893,-192.9467198007876,7
